"customerid","recency","frequency","monetary","rfm"
"379189",32,0.18,5344,"311"
"379008",93,0.18,5344,"111"
"1003249",63,0.27,5344,"241"
"1003183",32,0.27,5344,"341"
"1003186",93,0.27,5344,"141"
"1006667",76,0.27,5356,"241"
"173772",17,0.15,5363,"411"
"1009724",93,0.27,5364,"141"
"1009803",93,0.27,5364,"141"
"1010158",63,0.27,5368,"241"
"303933",93,0.17,5370,"111"
"229010",93,0.15,5383,"111"
"635382",43,0.22,5393,"321"
"1019149",93,0.27,5395,"141"
"387139",93,0.18,5397,"111"
"326756",10,0.17,5397,"411"
"387630",63,0.18,5397,"211"
"387892",93,0.18,5399,"111"
"307596",93,0.17,5399,"111"
"389004",93,0.18,5405,"111"
"389121",93,0.18,5405,"111"
"390895",93,0.18,5413,"111"
"392240",93,0.18,5421,"111"
"392406",32,0.18,5423,"311"
"1028355",93,0.27,5423,"141"
"394539",63,0.18,5432,"211"
"774896",70,0.24,5445,"231"
"480520",75,0.19,5448,"221"
"197726",17,0.15,5449,"411"
"398181",93,0.18,5450,"111"
"199002",17,0.15,5454,"411"
"400027",93,0.18,5459,"111"
"401364",93,0.18,5467,"111"
"403104",32,0.18,5472,"311"
"159808",63,0.15,5473,"211"
"901961",63,0.25,5485,"231"
"405703",63,0.18,5486,"211"
"407338",32,0.18,5497,"311"
"412988",93,0.18,5522,"111"
"414297",93,0.18,5528,"111"
"414985",93,0.18,5530,"111"
"417385",32,0.18,5541,"311"
"417993",93,0.18,5544,"111"
"727969",32,0.23,5554,"331"
"359581",15,0.18,5555,"411"
"420554",93,0.19,5558,"121"
"421348",63,0.19,5561,"221"
"422758",63,0.19,5567,"221"
"427454",32,0.19,5587,"321"
"429641",32,0.19,5598,"321"
"429877",63,0.19,5601,"221"
"875078",11,0.25,5603,"431"
"430694",93,0.19,5604,"121"
"585808",63,0.21,5605,"221"
"881952",93,0.25,5606,"131"
"436196",32,0.19,5633,"321"
"436896",93,0.19,5636,"121"
"437892",32,0.19,5641,"321"
"888507",11,0.25,5645,"431"
"440502",63,0.19,5653,"221"
"441119",63,0.19,5656,"221"
"446007",63,0.19,5679,"221"
"441919",63,0.19,5689,"221"
"608457",32,0.21,5691,"321"
"450331",63,0.19,5697,"221"
"450413",63,0.19,5700,"221"
"450936",36,0.38,5700,"341"
"451637",32,0.19,5703,"321"
"453312",63,0.19,5712,"221"
"688274",93,0.22,5717,"121"
"495245",63,0.20,5719,"221"
"455712",32,0.19,5724,"321"
"320411",16,0.17,5732,"411"
"1002490",32,0.27,5732,"341"
"458194",93,0.19,5733,"121"
"458554",93,0.19,5736,"121"
"458560",93,0.19,5736,"121"
"458640",32,0.19,5739,"321"
"458644",32,0.19,5739,"321"
"459550",32,0.19,5742,"321"
"546024",75,0.21,5742,"221"
"460820",32,0.19,5748,"321"
"324557",16,0.17,5758,"411"
"464685",63,0.19,5766,"221"
"987740",63,0.26,5767,"241"
"536529",93,0.20,5768,"121"
"357106",32,0.18,5771,"311"
"939858",81,0.26,5788,"241"
"470115",32,0.19,5791,"321"
"644792",63,0.22,5803,"221"
"473452",93,0.19,5806,"121"
"945831",93,0.26,5808,"141"
"476264",63,0.19,5818,"221"
"476839",32,0.19,5821,"321"
"477391",32,0.19,5824,"321"
"477705",32,0.19,5824,"321"
"478720",63,0.19,5831,"221"
"659354",63,0.22,5834,"221"
"480406",32,0.19,5837,"321"
"480411",32,0.19,5837,"321"
"481899",93,0.19,5846,"121"
"484675",93,0.20,5859,"121"
"214730",13,0.15,5860,"411"
"113664",93,0.14,5863,"111"
"486223",93,0.20,5868,"121"
"486452",63,0.20,5868,"221"
"487030",32,0.20,5871,"321"
"490133",32,0.20,5884,"321"
"489887",93,0.20,5884,"121"
"491791",93,0.20,5893,"121"
"493099",32,0.20,5897,"321"
"616196",93,0.21,5908,"121"
"968774",11,0.26,5912,"441"
"969753",11,0.26,5917,"441"
"498762",93,0.20,5925,"121"
"499268",93,0.20,5929,"121"
"500132",63,0.20,5932,"221"
"567425",93,0.21,5934,"121"
"1028704",32,0.27,5948,"341"
"504134",93,0.20,5951,"121"
"311969",63,0.17,5960,"211"
"506684",32,0.20,5961,"321"
"507361",32,0.20,5964,"321"
"447966",63,0.19,5964,"221"
"982340",42,0.26,5964,"341"
"510968",93,0.20,5980,"121"
"512558",93,0.20,5987,"121"
"446421",15,0.19,5988,"421"
"415358",93,0.18,5994,"111"
"515991",93,0.20,6007,"121"
"516044",63,0.20,6007,"221"
"776106",93,0.24,6009,"131"
"520405",93,0.20,6030,"121"
"1003584",32,0.27,6034,"341"
"523001",32,0.20,6043,"321"
"527741",63,0.20,6066,"221"
"527427",93,0.20,6066,"121"
"833948",93,0.24,6067,"131"
"529577",32,0.20,6077,"321"
"530302",32,0.20,6080,"321"
"534501",63,0.20,6100,"221"
"535426",93,0.20,6104,"121"
"537168",93,0.20,6110,"121"
"540962",93,0.20,6128,"121"
"541221",93,0.20,6131,"121"
"542817",93,0.20,6138,"121"
"543416",63,0.20,6141,"221"
"544119",63,0.20,6145,"221"
"545560",32,0.21,6152,"321"
"545931",63,0.21,6152,"221"
"339384",63,0.17,6154,"211"
"361102",78,0.18,6160,"211"
"548399",93,0.21,6162,"121"
"363076",86,0.18,6169,"211"
"552429",93,0.21,6179,"121"
"234466",63,0.16,6182,"211"
"552929",93,0.21,6183,"121"
"555118",32,0.21,6193,"321"
"557308",32,0.21,6200,"321"
"558141",32,0.21,6204,"321"
"559013",63,0.21,6207,"221"
"559644",63,0.21,6207,"221"
"561221",93,0.21,6218,"121"
"561740",93,0.21,6218,"121"
"563273",93,0.21,6225,"121"
"563011",32,0.21,6225,"321"
"763397",32,0.23,6231,"331"
"565604",93,0.21,6236,"121"
"568170",93,0.21,6250,"121"
"569661",63,0.21,6254,"221"
"570308",32,0.21,6257,"321"
"573552",93,0.21,6271,"121"
"345006",17,0.17,6271,"411"
"574828",32,0.21,6275,"321"
"575207",32,0.21,6279,"321"
"575344",93,0.21,6279,"121"
"577077",32,0.21,6286,"321"
"780559",32,0.24,6287,"331"
"780211",63,0.24,6287,"231"
"581723",63,0.21,6304,"221"
"584199",93,0.21,6311,"121"
"583747",32,0.21,6311,"321"
"584031",32,0.21,6311,"321"
"942734",63,0.26,6315,"241"
"754921",32,0.23,6316,"331"
"754770",63,0.23,6316,"231"
"585620",63,0.21,6319,"221"
"588112",32,0.21,6329,"321"
"590634",93,0.21,6340,"121"
"590436",32,0.42,6340,"341"
"591957",32,0.21,6348,"321"
"592430",63,0.21,6348,"221"
"593081",32,0.21,6352,"321"
"593188",93,0.21,6352,"121"
"594784",63,0.21,6359,"221"
"225290",48,0.15,6362,"311"
"596310",93,0.21,6363,"121"
"596520",93,0.21,6366,"121"
"668742",10,0.22,6368,"421"
"597490",63,0.21,6370,"221"
"329403",32,0.17,6370,"311"
"686440",93,0.22,6378,"121"
"931359",93,0.26,6395,"141"
"603263",93,0.21,6396,"121"
"604138",63,0.21,6400,"221"
"607132",63,0.21,6411,"221"
"607660",93,0.21,6411,"121"
"335912",63,0.17,6415,"211"
"609916",93,0.21,6419,"121"
"726730",32,0.23,6420,"331"
"726733",93,0.23,6420,"131"
"615431",93,0.21,6441,"121"
"615799",63,0.21,6441,"221"
"618566",63,0.22,6453,"221"
"620799",32,0.22,6460,"321"
"621891",93,0.22,6464,"121"
"622771",32,0.22,6468,"321"
"778517",32,0.24,6469,"331"
"623631",93,0.22,6472,"121"
"626037",63,0.22,6483,"221"
"627891",32,0.22,6487,"321"
"629112",32,0.22,6491,"321"
"462325",16,0.19,6497,"421"
"686816",63,0.22,6501,"221"
"634530",32,0.22,6510,"321"
"633565",93,0.22,6510,"121"
"634260",93,0.22,6510,"121"
"173989",32,0.15,6512,"311"
"751005",63,0.23,6514,"231"
"750900",93,0.23,6514,"131"
"750921",93,0.23,6514,"131"
"750950",93,0.23,6514,"131"
"751090",93,0.23,6514,"131"
"751140",93,0.23,6514,"131"
"751179",93,0.23,6514,"131"
"750901",32,0.23,6514,"331"
"750962",32,0.23,6514,"331"
"130209",93,0.14,6522,"111"
"213155",51,0.15,6522,"311"
"638277",93,0.22,6522,"121"
"647528",32,0.22,6545,"321"
"647881",93,0.22,6549,"121"
"651315",32,0.22,6557,"321"
"652236",93,0.22,6561,"121"
"654469",40,0.44,6565,"341"
"655928",93,0.22,6569,"121"
"655479",63,0.22,6569,"221"
"657365",32,0.22,6573,"321"
"661015",63,0.22,6581,"221"
"699535",93,0.23,6584,"131"
"661405",32,0.22,6584,"321"
"663195",32,0.22,6584,"321"
"663593",63,0.22,6588,"221"
"664292",63,0.22,6588,"221"
"664843",93,0.22,6592,"121"
"445440",63,0.19,6592,"221"
"960487",93,0.26,6600,"141"
"530557",77,0.20,6620,"221"
"486715",63,0.20,6625,"221"
"668101",63,0.22,6632,"221"
"667945",93,0.22,6632,"121"
"669694",93,0.22,6640,"121"
"672310",93,0.22,6652,"121"
"451175",71,0.19,6654,"221"
"676533",93,0.22,6673,"121"
"676559",63,0.22,6673,"221"
"456684",77,0.19,6681,"221"
"680418",93,0.22,6689,"121"
"984989",93,0.26,6700,"141"
"683118",32,0.22,6701,"321"
"683865",93,0.22,6705,"121"
"683811",63,0.22,6705,"221"
"687867",63,0.22,6722,"221"
"355820",32,0.18,6723,"311"
"875680",44,0.25,6728,"331"
"689662",32,0.22,6730,"321"
"694958",63,0.23,6755,"231"
"697039",32,0.23,6763,"331"
"697334",93,0.23,6763,"131"
"978744",93,0.26,6764,"141"
"176177",93,0.15,6765,"111"
"698200",93,0.23,6768,"131"
"698207",63,0.23,6768,"231"
"698480",32,0.23,6768,"331"
"702310",93,0.23,6784,"131"
"703848",32,0.45,6789,"341"
"704718",32,0.45,6793,"341"
"707472",93,0.23,6805,"131"
"708123",32,0.23,6805,"331"
"233906",32,0.16,6805,"311"
"708985",93,0.23,6814,"131"
"710981",93,0.23,6818,"131"
"712501",93,0.23,6822,"131"
"713604",93,0.23,6827,"131"
"717503",32,0.23,6844,"331"
"908168",63,0.25,6845,"231"
"718056",93,0.23,6848,"131"
"75457",32,0.14,6892,"311"
"730797",93,0.23,6895,"131"
"731239",63,0.23,6895,"231"
"456733",17,0.19,6897,"421"
"76398",63,0.14,6897,"211"
"1007149",32,0.27,6916,"341"
"79770",32,0.14,6918,"311"
"79931",93,0.14,6921,"111"
"79937",93,0.14,6921,"111"
"79980",32,0.14,6921,"311"
"935018",93,0.26,6921,"141"
"736608",93,0.23,6922,"131"
"81260",63,0.14,6929,"211"
"739339",63,0.23,6930,"231"
"502078",93,0.20,6932,"121"
"741247",93,0.23,6939,"131"
"83200",32,0.14,6942,"311"
"743938",63,0.23,6948,"231"
"743661",32,0.23,6948,"331"
"746018",32,0.23,6957,"331"
"746291",93,0.23,6961,"131"
"87559",63,0.14,6968,"211"
"87751",63,0.14,6968,"211"
"87773",32,0.14,6968,"311"
"748363",32,0.23,6970,"331"
"88635",93,0.14,6974,"111"
"750750",32,0.23,6975,"331"
"751137",93,0.23,6979,"131"
"89467",63,0.14,6979,"211"
"754237",63,0.23,6988,"231"
"91350",32,0.14,6990,"311"
"91822",32,0.14,6992,"311"
"91529",93,0.14,6992,"111"
"91814",63,0.14,6992,"211"
"756201",32,0.23,6997,"331"
"93110",93,0.14,7000,"111"
"92794",93,0.14,7000,"111"
"92838",63,0.14,7000,"211"
"757487",93,0.23,7001,"131"
"269997",32,0.16,7005,"311"
"93652",93,0.14,7006,"111"
"93872",63,0.14,7006,"211"
"759755",63,0.23,7010,"231"
"760246",63,0.23,7010,"231"
"760763",93,0.23,7015,"131"
"760760",63,0.23,7015,"231"
"357548",93,0.18,7016,"111"
"95341",63,0.14,7017,"211"
"339317",50,0.17,7018,"311"
"334989",63,0.17,7019,"211"
"762432",93,0.23,7019,"131"
"762673",32,0.23,7019,"331"
"96078",63,0.14,7022,"211"
"96925",93,0.14,7027,"111"
"79528",63,0.14,7030,"211"
"766102",32,0.23,7033,"331"
"98881",63,0.14,7038,"211"
"99524",32,0.14,7041,"311"
"99330",63,0.14,7041,"211"
"767877",32,0.23,7042,"331"
"100060",93,0.14,7044,"111"
"99658",63,0.14,7044,"211"
"299378",51,0.16,7044,"311"
"100531",63,0.14,7046,"211"
"101107",93,0.14,7049,"111"
"101365",63,0.14,7052,"211"
"771682",63,0.24,7055,"231"
"773016",63,0.24,7060,"231"
"772495",93,0.24,7060,"131"
"774166",63,0.24,7065,"231"
"775785",63,0.24,7069,"231"
"775794",63,0.24,7069,"231"
"775913",93,0.24,7069,"131"
"302132",20,0.16,7070,"411"
"962952",63,0.26,7070,"241"
"776800",63,0.24,7074,"231"
"488048",17,0.20,7075,"421"
"778678",93,0.24,7078,"131"
"687789",46,0.22,7083,"321"
"778768",32,0.24,7083,"331"
"468008",32,0.19,7087,"321"
"108812",32,0.14,7093,"311"
"782595",93,0.24,7097,"131"
"783199",63,0.24,7097,"231"
"785703",5,0.47,7101,"441"
"787332",93,0.24,7106,"131"
"788969",93,0.24,7110,"131"
"790530",93,0.24,7115,"131"
"790543",93,0.24,7115,"131"
"790792",93,0.24,7115,"131"
"791068",93,0.24,7115,"131"
"789827",32,0.24,7115,"331"
"790035",32,0.24,7115,"331"
"790879",32,0.24,7115,"331"
"791653",32,0.24,7120,"331"
"794415",63,0.24,7129,"231"
"795328",63,0.24,7129,"231"
"796884",32,0.24,7134,"331"
"797241",32,0.24,7134,"331"
"796364",93,0.24,7134,"131"
"796911",93,0.24,7134,"131"
"538722",74,0.20,7137,"221"
"800235",32,0.24,7143,"331"
"196456",22,0.15,7146,"411"
"118071",93,0.14,7148,"111"
"801731",63,0.24,7148,"231"
"589232",32,0.21,7150,"321"
"801940",63,0.24,7152,"231"
"119006",63,0.14,7154,"211"
"362171",63,0.18,7160,"211"
"804643",93,0.24,7162,"131"
"805090",63,0.24,7162,"231"
"805317",63,0.24,7162,"231"
"121197",63,0.14,7162,"211"
"805401",32,0.24,7162,"331"
"806083",63,0.24,7166,"231"
"122868",32,0.14,7168,"311"
"123517",32,0.14,7171,"311"
"123674",32,0.14,7171,"311"
"807078",93,0.24,7171,"131"
"663479",77,0.22,7174,"221"
"124222",32,0.14,7174,"311"
"124370",32,0.14,7174,"311"
"124417",63,0.14,7174,"211"
"808500",93,0.24,7176,"131"
"808997",93,0.24,7176,"131"
"809244",93,0.24,7176,"131"
"809739",93,0.24,7176,"131"
"808832",63,0.24,7176,"231"
"810077",93,0.24,7180,"131"
"602479",32,0.21,7183,"321"
"812690",93,0.24,7190,"131"
"1021877",63,0.27,7190,"241"
"130081",32,0.14,7194,"311"
"130946",93,0.14,7196,"111"
"130770",32,0.14,7196,"311"
"815026",93,0.24,7199,"131"
"151408",32,0.15,7200,"311"
"969128",93,0.26,7201,"141"
"816435",32,0.24,7204,"331"
"436238",32,0.19,7207,"321"
"134030",93,0.14,7208,"111"
"817813",93,0.24,7209,"131"
"230769",63,0.15,7212,"211"
"819404",63,0.24,7213,"231"
"137109",63,0.14,7216,"211"
"819663",63,0.24,7218,"231"
"819742",63,0.24,7218,"231"
"819982",32,0.24,7218,"331"
"137959",93,0.14,7219,"111"
"138038",93,0.14,7219,"111"
"138525",93,0.14,7222,"111"
"139238",93,0.14,7222,"111"
"138613",32,0.14,7222,"311"
"139854",93,0.14,7225,"111"
"822388",32,0.24,7228,"331"
"822115",63,0.24,7228,"231"
"823212",32,0.24,7232,"331"
"824407",32,0.24,7237,"331"
"825510",32,0.24,7242,"331"
"825038",63,0.24,7242,"231"
"143034",63,0.14,7245,"211"
"144067",63,0.15,7251,"211"
"827865",32,0.24,7252,"331"
"145290",63,0.15,7259,"211"
"829583",93,0.24,7261,"131"
"146514",63,0.15,7265,"211"
"146901",93,0.15,7268,"111"
"310406",32,0.17,7268,"311"
"831869",32,0.24,7271,"331"
"833151",32,0.24,7276,"331"
"86921",63,0.14,7277,"211"
"833652",32,0.24,7281,"331"
"150322",32,0.15,7288,"311"
"836214",32,0.24,7290,"331"
"150739",93,0.15,7291,"111"
"896697",53,0.25,7293,"331"
"151366",32,0.15,7294,"311"
"836388",93,0.24,7295,"131"
"836393",93,0.24,7295,"131"
"372357",32,0.18,7298,"311"
"152593",93,0.15,7300,"111"
"838073",32,0.24,7300,"331"
"839528",93,0.24,7305,"131"
"737048",93,0.23,7306,"131"
"154298",63,0.15,7309,"211"
"840396",32,0.24,7310,"331"
"154632",63,0.15,7312,"211"
"154547",93,0.15,7312,"111"
"155312",93,0.15,7315,"111"
"634433",63,0.22,7315,"221"
"405532",93,0.18,7315,"111"
"841935",32,0.49,7315,"341"
"844987",93,0.24,7324,"131"
"844070",63,0.24,7324,"231"
"157543",63,0.15,7326,"211"
"248691",83,0.16,7329,"211"
"846643",63,0.24,7329,"231"
"846038",93,0.24,7329,"131"
"157881",93,0.15,7332,"111"
"846679",32,0.24,7334,"331"
"847142",32,0.24,7334,"331"
"158643",93,0.15,7335,"111"
"158928",32,0.15,7338,"311"
"849211",32,0.24,7339,"331"
"159786",93,0.15,7344,"111"
"162146",63,0.15,7359,"211"
"1005940",93,0.27,7359,"141"
"853896",32,0.25,7359,"331"
"854631",93,0.25,7364,"131"
"854988",93,0.25,7364,"131"
"164109",32,0.15,7368,"311"
"235819",53,0.16,7368,"311"
"856680",93,0.25,7369,"131"
"856102",32,0.25,7369,"331"
"857745",93,0.25,7374,"131"
"600105",93,0.21,7374,"121"
"655100",63,0.22,7377,"221"
"1036914",32,0.27,7381,"341"
"786127",74,0.24,7382,"231"
"922531",63,0.25,7384,"231"
"860811",63,0.25,7389,"231"
"297919",52,0.16,7398,"311"
"170257",63,0.15,7401,"211"
"170466",63,0.15,7404,"211"
"170900",32,0.15,7404,"311"
"865670",63,0.25,7409,"231"
"866048",93,0.25,7409,"131"
"867495",32,0.25,7414,"331"
"868484",63,0.25,7419,"231"
"173953",93,0.15,7422,"111"
"173788",63,0.15,7422,"211"
"173816",63,0.15,7422,"211"
"174422",63,0.15,7425,"211"
"870623",93,0.25,7429,"131"
"871231",93,0.25,7434,"131"
"176689",63,0.15,7437,"211"
"176654",93,0.15,7437,"111"
"875540",93,0.25,7449,"131"
"875816",93,0.25,7449,"131"
"877797",93,0.25,7454,"131"
"876557",32,0.25,7454,"331"
"879181",63,0.25,7464,"231"
"879786",63,0.25,7464,"231"
"777010",93,0.24,7467,"131"
"182319",32,0.15,7467,"311"
"430118",93,0.19,7468,"121"
"304366",21,0.17,7469,"411"
"182524",32,0.15,7470,"311"
"881861",93,0.25,7474,"131"
"955323",10,0.26,7474,"441"
"882525",63,0.25,7474,"231"
"883730",63,0.25,7480,"231"
"883860",63,0.25,7480,"231"
"883744",32,0.25,7480,"331"
"884002",32,0.25,7480,"331"
"183941",93,0.15,7480,"111"
"184575",32,0.15,7483,"311"
"887495",32,0.25,7495,"331"
"187684",32,0.15,7498,"311"
"232822",63,0.15,7499,"211"
"888388",32,0.25,7500,"331"
"888477",32,0.25,7500,"331"
"188332",32,0.15,7501,"311"
"189074",63,0.15,7504,"211"
"888726",93,0.25,7505,"131"
"889847",93,0.25,7505,"131"
"189583",93,0.15,7507,"111"
"190604",63,0.15,7510,"211"
"890525",32,0.25,7510,"331"
"891227",63,0.25,7510,"231"
"260014",22,0.16,7516,"411"
"419494",50,0.19,7523,"321"
"193941",63,0.15,7526,"211"
"826176",93,0.24,7529,"131"
"895415",93,0.25,7531,"131"
"896058",63,0.25,7531,"231"
"195364",63,0.15,7532,"211"
"575801",93,0.21,7534,"121"
"575827",93,0.21,7534,"121"
"575796",63,0.21,7534,"221"
"196094",93,0.15,7535,"111"
"196237",93,0.15,7535,"111"
"896775",93,0.25,7536,"131"
"897900",93,0.25,7541,"131"
"126751",93,0.14,7541,"111"
"899079",32,0.25,7547,"331"
"198571",93,0.15,7548,"111"
"900950",93,0.25,7552,"131"
"901743",63,0.25,7552,"231"
"200765",32,0.15,7554,"311"
"201470",63,0.15,7557,"211"
"902022",63,0.25,7557,"231"
"902354",32,0.25,7557,"331"
"201718",93,0.15,7560,"111"
"904200",32,0.25,7562,"331"
"495748",63,0.20,7565,"221"
"905476",63,0.25,7567,"231"
"203910",32,0.15,7569,"311"
"906124",63,0.25,7573,"231"
"906940",32,0.25,7573,"331"
"205379",32,0.15,7576,"311"
"907598",32,0.25,7578,"331"
"907963",93,0.25,7578,"131"
"207275",93,0.15,7582,"111"
"909793",93,0.25,7583,"131"
"208538",93,0.15,7588,"111"
"208365",63,0.15,7588,"211"
"911143",63,0.25,7588,"231"
"243034",13,0.31,7591,"441"
"209007",93,0.15,7592,"111"
"210934",93,0.15,7595,"111"
"369054",20,0.18,7598,"411"
"689877",32,0.22,7599,"321"
"212858",63,0.15,7601,"211"
"915029",63,0.25,7604,"231"
"884729",32,0.25,7605,"331"
"95339",32,0.14,7605,"311"
"916082",63,0.25,7609,"231"
"916689",63,0.25,7609,"231"
"395408",93,0.18,7612,"111"
"918399",93,0.25,7615,"131"
"919453",63,0.25,7620,"231"
"695407",32,0.23,7627,"331"
"922108",93,0.25,7631,"131"
"922456",63,0.25,7631,"231"
"923781",32,0.25,7636,"331"
"214341",63,0.15,7636,"211"
"214156",32,0.15,7636,"311"
"214970",32,0.15,7639,"311"
"214910",93,0.15,7639,"111"
"216730",93,0.15,7649,"111"
"978715",44,0.26,7651,"341"
"284206",32,0.16,7652,"311"
"217018",32,0.15,7652,"311"
"217412",93,0.15,7655,"111"
"217861",93,0.15,7658,"111"
"218329",32,0.15,7662,"311"
"198570",63,0.15,7669,"211"
"220263",32,0.15,7671,"311"
"931049",32,0.26,7673,"341"
"705146",63,0.23,7674,"231"
"119817",86,0.14,7682,"211"
"222451",63,0.15,7684,"211"
"933950",93,0.26,7684,"141"
"934419",32,0.26,7690,"341"
"224163",93,0.15,7694,"111"
"935988",32,0.26,7695,"341"
"937057",93,0.26,7700,"141"
"937131",93,0.26,7700,"141"
"225089",93,0.15,7700,"111"
"224807",63,0.15,7700,"211"
"225295",63,0.15,7704,"211"
"225723",32,0.15,7704,"311"
"225810",63,0.15,7707,"211"
"226613",63,0.15,7710,"211"
"938547",16,0.51,7711,"441"
"975254",63,0.26,7719,"241"
"941528",63,0.26,7722,"241"
"228434",63,0.15,7723,"211"
"228518",63,0.15,7723,"211"
"228248",32,0.15,7723,"311"
"228614",32,0.15,7723,"311"
"229231",32,0.15,7727,"311"
"942195",93,0.26,7728,"141"
"942695",93,0.26,7728,"141"
"230058",63,0.15,7733,"211"
"230444",63,0.15,7733,"211"
"230611",63,0.15,7736,"211"
"231661",93,0.15,7743,"111"
"416903",32,0.18,7746,"311"
"619033",93,0.22,7748,"121"
"232736",32,0.15,7749,"311"
"947271",63,0.26,7755,"241"
"853347",46,0.25,7755,"331"
"671055",63,0.22,7757,"221"
"671059",63,0.22,7757,"221"
"671066",63,0.22,7757,"221"
"671071",93,0.22,7757,"121"
"671062",32,0.22,7757,"321"
"948509",63,0.26,7760,"241"
"442375",18,0.19,7762,"421"
"237782",32,0.16,7779,"311"
"237399",63,0.16,7779,"211"
"237691",63,0.16,7779,"211"
"238179",93,0.16,7783,"111"
"953114",93,0.26,7783,"141"
"955586",63,0.26,7794,"241"
"956027",32,0.26,7794,"341"
"957505",63,0.26,7799,"241"
"240724",93,0.16,7799,"111"
"241212",32,0.16,7802,"311"
"448521",32,0.19,7803,"321"
"958122",63,0.26,7805,"241"
"242018",32,0.16,7809,"311"
"242453",32,0.16,7813,"311"
"960998",63,0.26,7816,"241"
"291106",93,0.16,7817,"111"
"342219",52,0.17,7820,"311"
"963142",63,0.26,7827,"241"
"685531",93,0.22,7828,"121"
"245334",63,0.16,7829,"211"
"386806",63,0.18,7830,"211"
"246181",93,0.16,7836,"111"
"246636",93,0.16,7843,"111"
"966613",93,0.26,7844,"141"
"969474",32,0.26,7861,"341"
"251380",93,0.16,7870,"111"
"251399",32,0.16,7870,"311"
"252281",63,0.16,7873,"211"
"251839",93,0.16,7873,"111"
"252868",93,0.16,7877,"111"
"500047",63,0.20,7877,"221"
"973622",32,0.26,7878,"341"
"121207",93,0.14,7879,"111"
"253624",93,0.16,7880,"111"
"974232",63,0.26,7883,"241"
"975018",93,0.26,7889,"141"
"254427",93,0.16,7894,"111"
"1034268",63,0.27,7896,"241"
"978171",93,0.26,7900,"141"
"256898",63,0.16,7904,"211"
"257868",93,0.16,7911,"111"
"259378",32,0.16,7921,"311"
"259460",32,0.16,7921,"311"
"1042900",32,0.27,7926,"341"
"984203",63,0.26,7929,"241"
"983725",32,0.26,7929,"341"
"983220",93,0.26,7929,"141"
"984045",93,0.26,7929,"141"
"261253",93,0.16,7931,"111"
"598524",77,0.21,7932,"221"
"261665",93,0.16,7935,"111"
"986092",93,0.26,7941,"141"
"985574",63,0.26,7941,"241"
"986746",93,0.26,7946,"141"
"987528",32,0.26,7946,"341"
"263912",32,0.16,7949,"311"
"908714",63,0.25,7950,"231"
"264518",32,0.16,7952,"311"
"265205",32,0.16,7956,"311"
"989157",32,0.27,7958,"341"
"990639",32,0.27,7964,"341"
"266996",93,0.16,7966,"111"
"267584",93,0.16,7969,"111"
"267400",32,0.16,7969,"311"
"991580",93,0.27,7969,"141"
"664448",63,0.22,7970,"221"
"268055",63,0.16,7973,"211"
